lng,lat,count
24.50,73.50,53.00
24.50,76.50,3.00
24.50,77.50,3.00
24.50,78.50,2.00
24.50,79.50,2.00
24.50,80.50,3.00
24.50,81.50,2.00
24.50,85.50,27.00
25.50,-76.50,2.00
25.50,-71.50,2.00
25.50,-52.50,25.00
25.50,-35.50,5.00
25.50,-34.50,320.00
25.50,-33.50,5457.00
25.50,-32.50,539.00
25.50,-31.50,475.00
25.50,-30.50,414.00
25.50,-29.50,765.00
25.50,-28.50,567.00
25.50,-27.50,507.00
25.50,-26.50,365.00
25.50,-25.50,267.00
25.50,-24.50,1437.00
25.50,-21.50,20.00
25.50,-20.50,16.00
25.50,-19.50,7.00
25.50,-18.50,41.00
25.50,-17.50,283.00
25.50,-16.50,13.00
25.50,-15.50,8.00
25.50,-14.50,33.00
25.50,-13.50,16.00
25.50,-12.50,67.00
25.50,-11.50,5.00
25.50,-10.50,282.00
25.50,-9.50,50.00
25.50,-8.50,51.00
25.50,-7.50,12.00
25.50,-6.50,10.00
25.50,-5.50,25.00
25.50,-4.50,12.00
25.50,-3.50,3.00
25.50,-2.50,95.00
25.50,-0.50,4.00
25.50,0.50,124.00
25.50,1.50,42.00
25.50,2.50,41.00
25.50,3.50,20.00
25.50,4.50,14.00
25.50,5.50,18.00
25.50,6.50,21.00
25.50,8.50,13.00
25.50,9.50,3.00
25.50,10.50,308.00
25.50,11.50,130.00
25.50,12.50,116.00
25.50,13.50,54.00
25.50,14.50,4.00
25.50,15.50,3.00
25.50,20.50,13.00
25.50,23.50,13.00
25.50,28.50,24.00
25.50,29.50,39.00
25.50,30.50,2.00
25.50,31.50,87.00
25.50,32.50,18.00
25.50,33.50,27.00
25.50,34.50,221.00
25.50,35.50,15355.00
25.50,36.50,10036.00
25.50,37.50,5357.00
25.50,38.50,610.00
25.50,39.50,891.00
25.50,40.50,2707.00
25.50,41.50,4539.00
25.50,42.50,9824.00
25.50,43.50,12456.00
25.50,44.50,18099.00
25.50,45.50,26247.00
25.50,46.50,8285.00
25.50,47.50,3088.00
25.50,48.50,8139.00
25.50,49.50,7381.00
25.50,50.50,7396.00
25.50,51.50,1776.00
25.50,52.50,1723.00
25.50,53.50,3300.00
25.50,54.50,66155.00
25.50,55.50,20362.00
25.50,56.50,15559.00
25.50,57.50,17371.00
25.50,58.50,18435.00
25.50,59.50,15120.00
25.50,60.50,84253.00
25.50,61.50,14579.00
25.50,62.50,34596.00
25.50,63.50,5508.00
25.50,64.50,14861.00
25.50,65.50,26679.00
25.50,66.50,7675.00
25.50,67.50,1476.00
25.50,68.50,843.00
25.50,69.50,3274.00
25.50,70.50,4729.00
25.50,71.50,2421.00
25.50,72.50,27.00
25.50,76.50,123.00
25.50,77.50,2.00
25.50,79.50,3.00
25.50,80.50,26.00
26.50,-73.50,25.00
26.50,-72.50,10.00
26.50,-71.50,2.00
26.50,-51.50,25.00
26.50,-39.50,4.00
26.50,-34.50,2.00
26.50,-33.50,855.00
26.50,-32.50,573.00
26.50,-31.50,641.00
26.50,-30.50,988.00
26.50,-29.50,2624.00
26.50,-28.50,584.00
26.50,-27.50,9662.00
26.50,-26.50,1654.00
26.50,-25.50,498.00
26.50,-24.50,368.00
26.50,-23.50,59.00
26.50,-22.50,49.00
26.50,-21.50,9.00
26.50,-20.50,5.00
26.50,-19.50,7.00
26.50,-18.50,69.00
26.50,-17.50,24.00
26.50,-16.50,64.00
26.50,-15.50,25.00
26.50,-14.50,12.00
26.50,-13.50,3.00
26.50,-12.50,75.00
26.50,-11.50,25.00
26.50,-10.50,143.00
26.50,-9.50,9.00
26.50,-8.50,15.00
26.50,-7.50,8.00
26.50,-6.50,13.00
26.50,-5.50,32.00
26.50,-4.50,34.00
26.50,-3.50,17.00
26.50,-2.50,20.00
26.50,-1.50,15.00
26.50,-0.50,4.00
26.50,0.50,4.00
26.50,1.50,28.00
26.50,2.50,31.00
26.50,3.50,56.00
26.50,4.50,21.00
26.50,5.50,9.00
26.50,6.50,3.00
26.50,7.50,6.00
26.50,8.50,6.00
26.50,9.50,82.00
26.50,10.50,34.00
26.50,11.50,176.00
26.50,12.50,2.00
26.50,13.50,4.00
26.50,14.50,2.00
26.50,15.50,3.00
26.50,23.50,2.00
26.50,27.50,2.00
26.50,29.50,9.00
26.50,30.50,30.00
26.50,31.50,34.00
26.50,32.50,17.00
26.50,33.50,17.00
26.50,34.50,39.00
26.50,35.50,1127.00
26.50,36.50,1169.00
26.50,37.50,8620.00
26.50,38.50,13547.00
26.50,39.50,4649.00
26.50,40.50,2373.00
26.50,41.50,2834.00
26.50,42.50,4241.00
26.50,43.50,4758.00
26.50,44.50,117091.00
26.50,45.50,5460.00
26.50,46.50,10607.00
26.50,47.50,12001.00
26.50,48.50,3966.00
26.50,49.50,5737.00
26.50,50.50,6469.00
26.50,51.50,1246.00
26.50,52.50,2063.00
26.50,53.50,4481.00
26.50,54.50,3735.00
26.50,55.50,18577.00
26.50,56.50,15861.00
26.50,57.50,14856.00
26.50,58.50,33951.00
26.50,59.50,10956.00
26.50,60.50,23061.00
26.50,61.50,22839.00
26.50,62.50,6941.00
26.50,63.50,3456.00
26.50,64.50,5856.00
26.50,65.50,2649.00
26.50,66.50,3054.00
26.50,67.50,8291.00
26.50,68.50,413.00
26.50,69.50,854.00
26.50,70.50,2071.00
26.50,71.50,821.00
26.50,72.50,67.00
26.50,74.50,9.00
26.50,76.50,3.00
26.50,78.50,29.00
26.50,85.50,3.00
26.50,87.50,168.00
27.50,-75.50,25.00
27.50,-58.50,2.00
27.50,-33.50,760.00
27.50,-32.50,2172.00
27.50,-31.50,590.00
27.50,-30.50,457.00
27.50,-29.50,694.00
27.50,-28.50,391.00
27.50,-27.50,845.00
27.50,-26.50,34561.00
27.50,-25.50,4658.00
27.50,-24.50,787.00
27.50,-23.50,670.00
27.50,-22.50,94.00
27.50,-21.50,9074.00
27.50,-20.50,59.00
27.50,-19.50,46.00
27.50,-18.50,63.00
27.50,-17.50,50.00
27.50,-16.50,113.00
27.50,-15.50,72.00
27.50,-14.50,58.00
27.50,-13.50,14.00
27.50,-12.50,152.00
27.50,-11.50,605.00
27.50,-10.50,26.00
27.50,-9.50,9.00
27.50,-8.50,15.00
27.50,-7.50,26.00
27.50,-6.50,3.00
27.50,-5.50,23.00
27.50,-4.50,27.00
27.50,-3.50,11.00
27.50,-2.50,17.00
27.50,-1.50,20.00
27.50,0.50,13.00
27.50,1.50,25.00
27.50,2.50,81.00
27.50,3.50,10.00
27.50,4.50,11.00
27.50,5.50,21.00
27.50,7.50,77.00
27.50,8.50,40.00
27.50,9.50,20.00
27.50,10.50,2.00
27.50,11.50,48.00
27.50,12.50,2.00
27.50,13.50,3.00
27.50,14.50,3.00
27.50,24.50,2.00
27.50,26.50,2.00
27.50,27.50,29.00
27.50,29.50,12.00
27.50,30.50,8.00
27.50,31.50,417.00
27.50,32.50,17.00
27.50,33.50,17.00
27.50,34.50,17.00
27.50,35.50,950.00
27.50,36.50,4729.00
27.50,37.50,6529.00
27.50,38.50,16735.00
27.50,39.50,2450.00
27.50,40.50,2450.00
27.50,41.50,3511.00
27.50,42.50,13143.00
27.50,43.50,15689.00
27.50,44.50,3938.00
27.50,45.50,6568.00
27.50,46.50,5147.00
27.50,47.50,26381.00
27.50,48.50,5966.00
27.50,49.50,4776.00
27.50,50.50,2393.00
27.50,51.50,637.00
27.50,52.50,2562.00
27.50,53.50,44034.00
27.50,54.50,5276.00
27.50,55.50,5409.00
27.50,56.50,16659.00
27.50,57.50,13898.00
27.50,58.50,9982.00
27.50,59.50,9222.00
27.50,60.50,8987.00
27.50,61.50,8430.00
27.50,62.50,18269.00
27.50,63.50,8484.00
27.50,64.50,6286.00
27.50,65.50,2144.00
27.50,66.50,2713.00
27.50,67.50,1958.00
27.50,68.50,2172.00
27.50,69.50,1444.00
27.50,70.50,5211.00
27.50,71.50,1990.00
27.50,72.50,37.00
27.50,74.50,3.00
27.50,75.50,11.00
27.50,76.50,5.00
27.50,77.50,3.00
27.50,78.50,7.00
27.50,79.50,4.00
27.50,80.50,3.00
27.50,86.50,2.00
27.50,89.50,6.00
28.50,-80.50,4.00
28.50,-33.50,3.00
28.50,-32.50,927.00
28.50,-31.50,852.00
28.50,-30.50,564.00
28.50,-29.50,106.00
28.50,-28.50,654.00
28.50,-27.50,513.00
28.50,-26.50,48272.00
28.50,-25.50,44457.00
28.50,-24.50,1243.00
28.50,-23.50,600.00
28.50,-22.50,362.00
28.50,-21.50,26.00
28.50,-20.50,568.00
28.50,-19.50,90.00
28.50,-18.50,64.00
28.50,-17.50,12.00
28.50,-16.50,118.00
28.50,-15.50,1867.00
28.50,-14.50,173.00
28.50,-13.50,125.00
28.50,-12.50,373.00
28.50,-11.50,62.00
28.50,-10.50,25.00
28.50,-9.50,105.00
28.50,-8.50,11.00
28.50,-7.50,11.00
28.50,-6.50,9.00
28.50,-5.50,13.00
28.50,-4.50,42.00
28.50,-3.50,27.00
28.50,-2.50,184.00
28.50,-1.50,45.00
28.50,-0.50,20.00
28.50,0.50,11.00
28.50,1.50,13.00
28.50,2.50,11.00
28.50,3.50,32.00
28.50,4.50,42.00
28.50,6.50,5.00
28.50,7.50,83.00
28.50,8.50,86.00
28.50,9.50,82.00
28.50,10.50,5.00
28.50,11.50,2.00
28.50,12.50,21.00
28.50,14.50,2.00
28.50,16.50,2.00
28.50,22.50,178.00
28.50,25.50,65.00
28.50,26.50,28.00
28.50,27.50,10.00
28.50,28.50,26.00
28.50,30.50,203.00
28.50,31.50,187.00
28.50,32.50,17.00
28.50,33.50,17.00
28.50,34.50,17.00
28.50,35.50,28.00
28.50,36.50,11388.00
28.50,37.50,1890.00
28.50,38.50,1289.00
28.50,39.50,802.00
28.50,40.50,10777.00
28.50,41.50,32381.00
28.50,42.50,98.00
28.50,43.50,4370.00
28.50,44.50,19622.00
28.50,45.50,17594.00
28.50,46.50,11692.00
28.50,47.50,22255.00
28.50,48.50,3820.00
28.50,49.50,12387.00
28.50,50.50,5878.00
28.50,51.50,662.00
28.50,52.50,853.00
28.50,53.50,2980.00
28.50,54.50,4072.00
28.50,55.50,4274.00
28.50,56.50,5715.00
28.50,57.50,6214.00
28.50,58.50,1661.00
28.50,59.50,9327.00
28.50,60.50,4757.00
28.50,61.50,22908.00
28.50,62.50,4066.00
28.50,63.50,2945.00
28.50,64.50,3818.00
28.50,65.50,1814.00
28.50,66.50,2791.00
28.50,67.50,1176.00
28.50,68.50,578.00
28.50,69.50,662.00
28.50,70.50,4461.00
28.50,71.50,841.00
28.50,72.50,27.00
28.50,73.50,3.00
28.50,74.50,11.00
28.50,75.50,7.00
28.50,76.50,5.00
28.50,78.50,61.00
28.50,79.50,3.00
29.50,-50.50,2.00
29.50,-32.50,22.00
29.50,-31.50,625.00
29.50,-30.50,832.00
29.50,-29.50,1027.00
29.50,-28.50,1162.00
29.50,-27.50,1106.00
29.50,-26.50,2042.00
29.50,-25.50,2287.00
29.50,-24.50,1269.00
29.50,-23.50,1876.00
29.50,-22.50,839.00
29.50,-21.50,49.00
29.50,-20.50,109.00
29.50,-19.50,417.00
29.50,-18.50,289.00
29.50,-17.50,49.00
29.50,-16.50,81.00
29.50,-15.50,31.00
29.50,-14.50,22.00
29.50,-13.50,55.00
29.50,-12.50,13.00
29.50,-11.50,32.00
29.50,-10.50,16.00
29.50,-9.50,32.00
29.50,-8.50,22.00
29.50,-7.50,6.00
29.50,-6.50,6.00
29.50,-5.50,85.00
29.50,-4.50,106.00
29.50,-3.50,854.00
29.50,-2.50,555.00
29.50,-1.50,566.00
29.50,-0.50,50.00
29.50,0.50,261.00
29.50,1.50,9.00
29.50,2.50,43.00
29.50,3.50,73.00
29.50,4.50,12.00
29.50,5.50,28.00
29.50,6.50,28.00
29.50,7.50,13.00
29.50,8.50,6.00
29.50,9.50,28.00
29.50,10.50,30.00
29.50,11.50,32.00
29.50,12.50,6.00
29.50,13.50,6.00
29.50,14.50,7.00
29.50,15.50,3.00
29.50,17.50,2.00
29.50,24.50,2.00
29.50,25.50,46.00
29.50,26.50,352.00
29.50,27.50,51.00
29.50,28.50,27.00
29.50,29.50,91.00
29.50,30.50,1080.00
29.50,31.50,6440.00
29.50,32.50,17.00
29.50,33.50,17.00
29.50,34.50,17.00
29.50,35.50,25.00
29.50,36.50,3124.00
29.50,37.50,2848.00
29.50,38.50,1533.00
29.50,39.50,942.00
29.50,40.50,29397.00
29.50,41.50,17837.00
29.50,42.50,25.00
29.50,43.50,27.00
29.50,44.50,149.00
29.50,45.50,1111.00
29.50,46.50,8403.00
29.50,47.50,5413.00
29.50,48.50,2569.00
29.50,49.50,2567.00
29.50,50.50,4276.00
29.50,51.50,667.00
29.50,52.50,2491.00
29.50,53.50,2288.00
29.50,54.50,1416.00
29.50,55.50,1431.00
29.50,56.50,2640.00
29.50,57.50,2616.00
29.50,58.50,2745.00
29.50,59.50,11469.00
29.50,60.50,9063.00
29.50,61.50,4038.00
29.50,62.50,10993.00
29.50,63.50,2629.00
29.50,64.50,1861.00
29.50,65.50,2403.00
29.50,66.50,2612.00
29.50,67.50,1092.00
29.50,68.50,161.00
29.50,69.50,5940.00
29.50,70.50,7361.00
29.50,71.50,108.00
29.50,72.50,30.00
29.50,73.50,7.00
29.50,74.50,3.00
29.50,75.50,7.00
29.50,78.50,28.00
30.50,-81.50,25.00
30.50,-59.50,25.00
30.50,-47.50,2.00
30.50,-42.50,2.00
30.50,-36.50,25.00
30.50,-34.50,4.00
30.50,-31.50,238.00
30.50,-30.50,2725.00
30.50,-29.50,8240.00
30.50,-28.50,622.00
30.50,-27.50,775.00
30.50,-26.50,543.00
30.50,-25.50,2052.00
30.50,-24.50,1585.00
30.50,-23.50,2056.00
30.50,-22.50,995.00
30.50,-21.50,48.00
30.50,-20.50,172.00
30.50,-19.50,135.00
30.50,-18.50,218.00
30.50,-17.50,556.00
30.50,-16.50,91.00
30.50,-15.50,35.00
30.50,-14.50,27.00
30.50,-13.50,92.00
30.50,-12.50,78.00
30.50,-11.50,9.00
30.50,-10.50,9.00
30.50,-9.50,17.00
30.50,-8.50,19.00
30.50,-7.50,12.00
30.50,-6.50,30.00
30.50,-5.50,29.00
30.50,-4.50,50.00
30.50,-3.50,225.00
30.50,-2.50,612.00
30.50,-1.50,3586.00
30.50,-0.50,171.00
30.50,0.50,125.00
30.50,1.50,137.00
30.50,2.50,109.00
30.50,3.50,185.00
30.50,4.50,107.00
30.50,5.50,14.00
30.50,6.50,16.00
30.50,7.50,4.00
30.50,8.50,17.00
30.50,9.50,9.00
30.50,10.50,21.00
30.50,11.50,19.00
30.50,12.50,20.00
30.50,13.50,119.00
30.50,14.50,8.00
30.50,15.50,5.00
30.50,16.50,5.00
30.50,18.50,39.00
30.50,19.50,73.00
30.50,20.50,11.00
30.50,21.50,3.00
30.50,24.50,5.00
30.50,25.50,46.00
30.50,26.50,164.00
30.50,27.50,583.00
30.50,28.50,999.00
30.50,29.50,2292.00
30.50,30.50,4229.00
30.50,31.50,2748.00
30.50,32.50,26.00
30.50,33.50,18.00
30.50,34.50,20.00
30.50,35.50,34.00
30.50,36.50,10310.00
30.50,37.50,3116.00
30.50,38.50,1309.00
30.50,39.50,3502.00
30.50,40.50,3629.00
30.50,41.50,478.00
30.50,42.50,29.00
30.50,43.50,25.00
30.50,44.50,26.00
30.50,45.50,82.00
30.50,46.50,26404.00
30.50,47.50,1491.00
30.50,48.50,3010.00
30.50,49.50,5894.00
30.50,50.50,133442.00
30.50,51.50,1567.00
30.50,52.50,4758.00
30.50,53.50,4948.00
30.50,54.50,3922.00
30.50,55.50,5556.00
30.50,56.50,3244.00
30.50,57.50,1082.00
30.50,58.50,2412.00
30.50,59.50,175292.00
30.50,60.50,45992.00
30.50,61.50,3151.00
30.50,62.50,4082.00
30.50,63.50,1318.00
30.50,64.50,1193.00
30.50,65.50,718.00
30.50,66.50,882.00
30.50,67.50,671.00
30.50,68.50,223.00
30.50,69.50,7139.00
30.50,70.50,2728.00
30.50,71.50,149.00
30.50,72.50,25.00
30.50,73.50,7.00
30.50,74.50,27.00
30.50,75.50,64.00
30.50,78.50,2.00
30.50,79.50,2.00
31.50,-83.50,2.00
31.50,-81.50,25.00
31.50,-75.50,24.00
31.50,-72.50,4.00
31.50,-69.50,25.00
31.50,-66.50,2.00
31.50,-56.50,2.00
31.50,-52.50,2.00
31.50,-33.50,25.00
31.50,-32.50,4.00
31.50,-30.50,12.00
31.50,-29.50,7020.00
31.50,-28.50,1031.00
31.50,-27.50,652.00
31.50,-26.50,986.00
31.50,-25.50,2064.00
31.50,-24.50,737.00
31.50,-23.50,557.00
31.50,-22.50,71.00
31.50,-21.50,77.00
31.50,-20.50,71.00
31.50,-19.50,239.00
31.50,-18.50,346.00
31.50,-17.50,3066.00
31.50,-16.50,80.00
31.50,-15.50,40.00
31.50,-14.50,130.00
31.50,-13.50,41.00
31.50,-12.50,13.00
31.50,-11.50,22.00
31.50,-10.50,65.00
31.50,-9.50,68.00
31.50,-8.50,69.00
31.50,-7.50,57.00
31.50,-6.50,36.00
31.50,-5.50,18.00
31.50,-4.50,7.00
31.50,-3.50,21.00
31.50,-2.50,48.00
31.50,-1.50,124.00
31.50,-0.50,175.00
31.50,0.50,189.00
31.50,1.50,71.00
31.50,2.50,113.00
31.50,3.50,117.00
31.50,4.50,663.00
31.50,5.50,24.00
31.50,6.50,47.00
31.50,7.50,6.00
31.50,8.50,4.00
31.50,9.50,89.00
31.50,10.50,2.00
31.50,11.50,15.00
31.50,12.50,52.00
31.50,13.50,12.00
31.50,14.50,3.00
31.50,15.50,2.00
31.50,17.50,4.00
31.50,18.50,44.00
31.50,20.50,2.00
31.50,21.50,67.00
31.50,22.50,43.00
31.50,23.50,26.00
31.50,25.50,3.00
31.50,26.50,1083.00
31.50,27.50,924.00
31.50,28.50,10.00
31.50,29.50,9158.00
31.50,30.50,48994.00
31.50,31.50,3882.00
31.50,32.50,18.00
31.50,33.50,42.00
31.50,34.50,32.00
31.50,35.50,25.00
31.50,36.50,6603.00
31.50,37.50,1602.00
31.50,38.50,717.00
31.50,39.50,445.00
31.50,40.50,1547.00
31.50,41.50,1465.00
31.50,42.50,26.00
31.50,43.50,26.00
31.50,44.50,25.00
31.50,45.50,25.00
31.50,46.50,4026.00
31.50,47.50,2960.00
31.50,48.50,1247.00
31.50,49.50,5699.00
31.50,50.50,5478.00
31.50,51.50,6076.00
31.50,52.50,4141.00
31.50,53.50,1217.00
31.50,54.50,3044.00
31.50,55.50,1450.00
31.50,56.50,1756.00
31.50,57.50,1532.00
31.50,58.50,6736.00
31.50,59.50,4872.00
31.50,60.50,953.00
31.50,61.50,1070.00
31.50,62.50,424.00
31.50,63.50,391.00
31.50,64.50,141.00
31.50,65.50,728.00
31.50,66.50,258.00
31.50,67.50,222.00
31.50,68.50,473.00
31.50,69.50,579.00
31.50,70.50,5040.00
31.50,71.50,62.00
31.50,72.50,28.00
31.50,73.50,4.00
31.50,74.50,29.00
31.50,75.50,24.00
31.50,77.50,3.00
31.50,78.50,2.00
31.50,80.50,25.00
32.50,-45.50,25.00
32.50,-41.50,2.00
32.50,-39.50,25.00
32.50,-32.50,2.00
32.50,-29.50,10.00
32.50,-28.50,1155.00
32.50,-27.50,340.00
32.50,-26.50,212.00
32.50,-25.50,2131.00
32.50,-24.50,99.00
32.50,-23.50,57.00
32.50,-22.50,17.00
32.50,-21.50,14.00
32.50,-20.50,111.00
32.50,-19.50,81.00
32.50,-18.50,314.00
32.50,-17.50,89.00
32.50,-16.50,58.00
32.50,-15.50,130.00
32.50,-14.50,44.00
32.50,-13.50,176.00
32.50,-12.50,26.00
32.50,-11.50,11.00
32.50,-10.50,33.00
32.50,-9.50,78.00
32.50,-8.50,41.00
32.50,-7.50,8.00
32.50,-6.50,4.00
32.50,-5.50,81.00
32.50,-4.50,24.00
32.50,-3.50,82.00
32.50,-2.50,381.00
32.50,-1.50,12.00
32.50,-0.50,17.00
32.50,0.50,3414.00
32.50,1.50,131.00
32.50,2.50,170.00
32.50,3.50,64.00
32.50,4.50,7.00
32.50,6.50,5.00
32.50,8.50,8.00
32.50,9.50,19.00
32.50,10.50,17.00
32.50,11.50,3.00
32.50,12.50,92.00
32.50,13.50,120.00
32.50,14.50,89.00
32.50,15.50,569.00
32.50,16.50,15.00
32.50,18.50,3.00
32.50,19.50,15.00
32.50,20.50,4.00
32.50,22.50,6.00
32.50,23.50,40.00
32.50,24.50,3653.00
32.50,25.50,685.00
32.50,26.50,602.00
32.50,28.50,21.00
32.50,29.50,960.00
32.50,30.50,1088.00
32.50,31.50,1374.00
32.50,32.50,58.00
32.50,33.50,17.00
32.50,34.50,8529.00
32.50,35.50,843.00
32.50,36.50,3443.00
32.50,37.50,3206.00
32.50,38.50,524.00
32.50,39.50,23014.00
32.50,40.50,4043.00
32.50,41.50,1419.00
32.50,42.50,31.00
32.50,43.50,49.00
32.50,44.50,44.00
32.50,45.50,539.00
32.50,46.50,4845.00
32.50,47.50,1515.00
32.50,48.50,4240.00
32.50,49.50,8746.00
32.50,50.50,2626.00
32.50,51.50,1308.00
32.50,52.50,2312.00
32.50,53.50,1844.00
32.50,54.50,5721.00
32.50,55.50,1898.00
32.50,56.50,1546.00
32.50,57.50,1658.00
32.50,58.50,2125.00
32.50,59.50,2987.00
32.50,60.50,2289.00
32.50,61.50,1032.00
32.50,62.50,665.00
32.50,63.50,203.00
32.50,64.50,267.00
32.50,65.50,143.00
32.50,66.50,681.00
32.50,67.50,6122.00
32.50,68.50,875.00
32.50,69.50,851.00
32.50,70.50,99.00
32.50,71.50,57.00
32.50,72.50,51.00
32.50,74.50,27.00
32.50,80.50,27.00
33.50,-72.50,25.00
33.50,-32.50,5.00
33.50,-31.50,9.00
33.50,-25.50,113.00
33.50,-24.50,141.00
33.50,-23.50,47.00
33.50,-22.50,25.00
33.50,-21.50,35.00
33.50,-20.50,68.00
33.50,-19.50,199.00
33.50,-18.50,47.00
33.50,-17.50,17.00
33.50,-16.50,230.00
33.50,-15.50,51.00
33.50,-14.50,218.00
33.50,-13.50,868.00
33.50,-12.50,191.00
33.50,-11.50,160.00
33.50,-10.50,103.00
33.50,-9.50,192.00
33.50,-8.50,130.00
33.50,-7.50,4.00
33.50,-6.50,6.00
33.50,-5.50,30.00
33.50,-4.50,60.00
33.50,-3.50,91.00
33.50,-2.50,78.00
33.50,-1.50,82.00
33.50,-0.50,20.00
33.50,0.50,392.00
33.50,1.50,129.00
33.50,2.50,33.00
33.50,3.50,43.00
33.50,4.50,19.00
33.50,5.50,12.00
33.50,6.50,3.00
33.50,7.50,8.00
33.50,8.50,26.00
33.50,9.50,3.00
33.50,10.50,7.00
33.50,11.50,25.00
33.50,12.50,11.00
33.50,13.50,83.00
33.50,14.50,145.00
33.50,15.50,44.00
33.50,16.50,86.00
33.50,17.50,97.00
33.50,18.50,35.00
33.50,19.50,8.00
33.50,20.50,3.00
33.50,21.50,5.00
33.50,24.50,28.00
33.50,25.50,6.00
33.50,26.50,466.00
33.50,27.50,3751.00
33.50,28.50,222.00
33.50,29.50,24.00
33.50,30.50,21.00
33.50,31.50,306.00
33.50,32.50,26.00
33.50,33.50,19.00
33.50,34.50,16063.00
33.50,35.50,18018.00
33.50,36.50,1115.00
33.50,37.50,918.00
33.50,38.50,406.00
33.50,39.50,750.00
33.50,40.50,661.00
33.50,41.50,1044.00
33.50,42.50,68.00
33.50,43.50,57.00
33.50,44.50,13453.00
33.50,45.50,5693.00
33.50,46.50,1968.00
33.50,47.50,6461.00
33.50,48.50,4330.00
33.50,49.50,7277.00
33.50,50.50,2103.00
33.50,51.50,3001.00
33.50,52.50,1684.00
33.50,53.50,1841.00
33.50,54.50,1818.00
33.50,55.50,2003.00
33.50,56.50,1835.00
33.50,57.50,2540.00
33.50,58.50,3079.00
33.50,59.50,2100.00
33.50,60.50,1406.00
33.50,61.50,1173.00
33.50,62.50,345.00
33.50,63.50,200.00
33.50,64.50,113.00
33.50,65.50,153.00
33.50,66.50,634.00
33.50,67.50,11285.00
33.50,68.50,11693.00
33.50,69.50,4139.00
33.50,70.50,26.00
33.50,71.50,9.00
33.50,72.50,3.00
33.50,74.50,25.00
33.50,75.50,15.00
33.50,78.50,77.00
33.50,85.50,2.00
34.50,-63.50,25.00
34.50,-49.50,25.00
34.50,-41.50,2.00
34.50,-40.50,25.00
34.50,-36.50,25.00
34.50,-29.50,3.00
34.50,-28.50,2.00
34.50,-25.50,2.00
34.50,-24.50,119.00
34.50,-23.50,40.00
34.50,-22.50,53.00
34.50,-21.50,132.00
34.50,-20.50,33.00
34.50,-19.50,353.00
34.50,-18.50,32.00
34.50,-17.50,40.00
34.50,-16.50,197.00
34.50,-15.50,405.00
34.50,-14.50,341.00
34.50,-13.50,214.00
34.50,-12.50,160.00
34.50,-11.50,213.00
34.50,-10.50,46.00
34.50,-9.50,32.00
34.50,-8.50,57.00
34.50,-7.50,7.00
34.50,-6.50,34.00
34.50,-5.50,34.00
34.50,-4.50,132.00
34.50,-3.50,54.00
34.50,-2.50,94.00
34.50,-1.50,169.00
34.50,-0.50,1006.00
34.50,0.50,851.00
34.50,1.50,148.00
34.50,2.50,26.00
34.50,3.50,32.00
34.50,4.50,6.00
34.50,6.50,2.00
34.50,7.50,35.00
34.50,8.50,50.00
34.50,9.50,11.00
34.50,10.50,27.00
34.50,11.50,67.00
34.50,12.50,18.00
34.50,13.50,13.00
34.50,14.50,14.00
34.50,15.50,6.00
34.50,16.50,6.00
34.50,17.50,58.00
34.50,18.50,13.00
34.50,19.50,4.00
34.50,20.50,4.00
34.50,21.50,3.00
34.50,24.50,48.00
34.50,25.50,1120.00
34.50,26.50,119.00
34.50,27.50,1412.00
34.50,28.50,669.00
34.50,29.50,1231.00
34.50,30.50,2473.00
34.50,31.50,37509.00
34.50,32.50,98586.00
34.50,33.50,45.00
34.50,34.50,1284.00
34.50,35.50,1621.00
34.50,36.50,3161.00
34.50,37.50,1009.00
34.50,38.50,1779.00
34.50,39.50,816.00
34.50,40.50,998.00
34.50,41.50,578.00
34.50,42.50,73.00
34.50,43.50,49.00
34.50,44.50,10252.00
34.50,45.50,4624.00
34.50,46.50,998.00
34.50,47.50,3608.00
34.50,48.50,10678.00
34.50,49.50,7843.00
34.50,50.50,5554.00
34.50,51.50,1864.00
34.50,52.50,1865.00
34.50,53.50,8669.00
34.50,54.50,2077.00
34.50,55.50,3237.00
34.50,56.50,2864.00
34.50,57.50,3756.00
34.50,58.50,1597.00
34.50,59.50,970.00
34.50,60.50,807.00
34.50,61.50,8255.00
34.50,62.50,2446.00
34.50,63.50,1219.00
34.50,64.50,1558.00
34.50,65.50,104.00
34.50,66.50,312.00
34.50,67.50,594.00
34.50,68.50,224.00
34.50,69.50,157.00
34.50,70.50,37.00
34.50,71.50,37.00
34.50,72.50,29.00
34.50,74.50,25.00
34.50,75.50,19.00
34.50,76.50,6.00
34.50,85.50,2.00
35.50,-71.50,2.00
35.50,-69.50,25.00
35.50,-48.50,25.00
35.50,-47.50,25.00
35.50,-33.50,25.00
35.50,-30.50,5.00
35.50,-29.50,3.00
35.50,-28.50,7.00
35.50,-27.50,25.00
35.50,-24.50,64.00
35.50,-23.50,208.00
35.50,-22.50,46.00
35.50,-21.50,79.00
35.50,-20.50,2.00
35.50,-19.50,21.00
35.50,-18.50,22.00
35.50,-17.50,98.00
35.50,-16.50,285.00
35.50,-15.50,1104.00
35.50,-14.50,318.00
35.50,-13.50,173.00
35.50,-12.50,27.00
35.50,-11.50,9.00
35.50,-10.50,101.00
35.50,-9.50,11.00
35.50,-8.50,51.00
35.50,-7.50,110.00
35.50,-6.50,532.00
35.50,-5.50,24.00
35.50,-4.50,60.00
35.50,-3.50,96.00
35.50,-2.50,36.00
